Unnamed: 0,fap,ifar,stat,snr,timeslide_value,H1_snr,H1_start_time,H1_trigger_time,H1_template_duration,H1_trigger_id,L1_snr,L1_start_time,L1_trigger_time,L1_template_duration,L1_trigger_id,mass_1,mass_2,mass_total,mass_chirp,mass_ratio,spin1z,spin2z,f_lower,template_id,injection_mass_1,injection_mass_2,injection_geocent_time,injection_chi_1,injection_chi_2,injection_luminosity_distance,injection_theta_jn,injection_psi,injection_phase,injection_ra,injection_dec
452,3.25657e-07,59759.24,10.271826,11.5801116613339,0.0,7.7880106,1177291936.347168,1177291938.347168,0.36891234,1675561,8.570057,1177291936.3466794,1177291938.3466794,0.36891234,992924,50.279990000000005,25.33735,75.61734,30.71634643272768,0.50392514,0.3846595999999999,0.3846595999999999,27.0,130134,23.41218948364257,59.8179817199707,1177291938.3622773,0.1152366027235984,0.7137274146080017,1436.0589599609375,1.0737210512161257,2.6798529624938965,2.327130079269409,2.162249088287353,0.3462353944778442
453,0.022363992,0.860427,8.809444000000001,10.1408528589175,0.0,7.9695625,1177293620.7817383,1177293622.7817383,0.2509656,26259,6.270803,1177293620.775879,1177293622.775879,0.2509656,15806,80.27609,10.389536,90.66563,22.973168005670644,0.12942255,-0.5245628999999999,-0.5245628999999999,24.5,362456,28.48147964477539,70.84176635742188,1177293622.7626832,0.0865532681345939,0.4837523996829986,791.0980834960938,1.464782953262329,5.978601932525635,5.7715020179748535,4.5263400077819815,-0.7125114798545837
454,1.9539405e-06,9959.872,9.899023,12.184477662556118,0.0,6.154423,1177294339.625,1177294341.625,0.22949678,2983598,10.51592,1177294339.619629,1177294341.619629,0.22949678,1766062,45.94253,28.824533,74.76706999999999,31.50969932559748,0.6274041,-0.12879694,-0.12879694,26.4,130506,30.991100311279297,63.42895889282226,1177294341.6332402,0.5722929835319519,0.255812793970108,1250.9549560546875,0.9325228929519652,1.888643980026245,2.430756092071533,3.120388984680176,0.326555997133255
459,1.6282851e-07,119518.48,18.710821,28.407097938105416,0.0,16.417507,1177296425.1860352,1177296427.1860352,0.3498088,2442148,23.182508,1177296425.1777346,1177296427.1777346,0.3498088,1447207,96.63178,16.584484,113.21626,32.51707018405831,0.17162557,0.77093595,0.77093595,26.4,302099,16.524789810180664,79.88416290283203,1177296427.1851034,0.0300154890865087,0.5707079172134399,292.5429077148437,1.2159370183944702,1.184108018875122,1.679900050163269,3.176462888717652,-0.2785157859325409
462,1.6282851e-07,119518.48,25.322512,124.0572310778296,0.0,69.885796,1177298238.362793,1177298240.362793,0.34020433,3192165,102.49962,1177298238.368164,1177298240.368164,0.34020433,1891178,32.56361,23.35417,55.917778000000006,23.941326201527,0.71718615,-0.88616705,-0.88616705,26.1,130256,33.05939102172852,40.16334915161133,1177298240.3506274,0.0418320707976818,0.2742561995983124,82.4045181274414,0.8227266073226929,3.9676129817962646,4.014815807342528,0.8976210951805115,-0.4899567067623138
463,1.6282851e-07,119518.48,17.300097,24.61996031593855,0.0,17.119358,1177298424.3984375,1177298426.3984375,0.41924605,3161217,17.693785000000002,1177298424.395996,1177298426.395996,0.41924605,1873031,76.68588000000001,11.818892,88.504776,24.265093021064764,0.15412083,0.10257384,0.10257384,25.4,192741,81.73529815673828,14.253649711608888,1177298426.392074,0.3268280029296875,0.0833173990249633,382.0793151855469,2.966973066329956,3.082484006881714,1.5572439432144165,4.927614212036133,0.3744870126247406
474,3.25657e-07,59759.24,10.448504,12.51826385438492,0.0,8.79684,1177301924.684082,1177301926.684082,0.3904975,1985518,8.90632,1177301924.6796875,1177301926.6796875,0.3904975,1175738,51.672024,10.82288,62.494904000000005,19.471080990601944,0.20945337,-0.9297286,-0.9297286,24.8,330689,57.12749099731445,9.918067932128906,1177301926.6832483,0.8664308786392212,0.1877802014350891,316.4144897460937,2.673612117767334,2.436655044555664,0.2914681136608124,4.892951011657715,0.5138564109802246
477,0.0011217474,17.33911,9.154864,9.908023845512094,0.0,7.209728200000001,1177303237.1660154,1177303239.1660154,0.2871157,2348578,6.796231,1177303237.1679688,1177303239.1679688,0.2871157,1392365,68.67161,23.101345,91.77295,33.705886111142576,0.33640316,0.6115318000000001,0.6115318000000001,26.6,139274,64.07958984375,27.049530029296875,1177303239.1436632,0.4533880054950714,0.1844211965799332,1153.7099609375,2.0515120029449463,3.81831693649292,3.248284101486206,0.8179007172584534,-0.844243586063385
482,3.25657e-07,59759.24,10.247004,11.529618130894864,0.0,7.2901416,1177307637.4360352,1177307639.4360352,0.445416,3037223,8.932297,1177307637.4379883,1177307639.4379883,0.445416,1797870,62.02041,10.530663,72.55107,20.742706657923712,0.1697934999999999,-0.26033297,-0.26033297,25.1,178416,51.23057174682617,18.088979721069336,1177307639.4172914,0.3909057080745697,0.3779095113277435,795.0225219726562,2.0883529186248784,0.8118674755096436,4.260808944702148,0.3523985147476196,-0.2826043963432312
483,1.6282851e-07,119518.48,15.283142000000002,22.28151049703731,0.0,17.869728,1177308828.2314453,1177308830.2314453,0.27606782,540523,13.30934,1177308828.2402346,1177308830.2402346,0.27606782,321805,48.824013,33.106705,81.93072,34.86906513618522,0.6780824000000001,0.762825,0.762825,27.1,137683,54.65053939819336,35.7878303527832,1177308830.236072,0.802679181098938,0.0226294305175542,584.4315795898438,2.2837610244750977,5.9352989196777335,4.166784763336182,1.559067964553833,0.8994827270507812
485,1.6282838e-06,11951.848,9.888603,11.664117514602692,0.0,7.145487299999999,1177309732.736328,1177309734.736328,0.22325423,3153030,9.2192,1177309732.7358398,1177309734.7358398,0.22325423,1867865,58.981403,13.675294,72.6567,23.536177576421306,0.23185772,-0.9711684000000002,-0.9711684000000002,25.1,392261,29.32102012634277,51.58481979370117,1177309734.7168453,0.8947166204452515,0.912299871444702,972.6024780273438,1.218392014503479,2.292639970779419,3.632925033569336,0.2688519060611725,-0.491661012172699
486,1.6282851e-07,119518.48,28.43306,49.69050150961139,0.0,25.774734,1177310737.1953125,1177310739.1953125,0.445416,3036985,42.483044,1177310737.2006836,1177310739.2006836,0.445416,1798006,62.02041,10.530663,72.55107,20.742706657923712,0.1697934999999999,-0.26033297,-0.26033297,25.1,178416,9.052257537841797,69.24771881103516,1177310739.1764722,0.1939211934804916,0.2736248970031738,158.66900634765625,2.6594231128692627,4.5639519691467285,4.220321178436278,1.2265609502792358,-0.3632647097110748
489,0.3921274,0.03909484,8.43838,9.08604282344899,0.0,6.7329360000000005,1177312019.8984375,1177312021.8984375,0.25751165,660367,6.1011267,1177312019.890625,1177312021.890625,0.25751165,390999,63.226902,25.255524,88.48241999999999,34.086590604163625,0.3994427,0.09305124,0.09305124,26.4,131914,23.124839782714844,47.7730598449707,1177312021.9023385,0.0349301099777221,0.494606614112854,1875.52294921875,2.634027004241944,2.3079380989074707,4.730051040649414,4.246573925018311,-0.038179911673069
495,1.6282851e-07,119518.48,21.78321,36.8442574343536,0.0,23.656195,1177315435.0356443,1177315437.0356443,0.22949678,2983477,28.246836,1177315435.0390625,1177315437.0390625,0.22949678,1765708,45.94253,28.824533,74.76706999999999,31.50969932559748,0.6274041,-0.12879694,-0.12879694,26.4,130506,44.83816909790039,46.3271598815918,1177315437.0120876,0.7746552228927612,0.6977182030677795,627.3640747070312,2.6403789520263667,5.050353050231934,5.458789825439453,1.0675230026245115,-0.275105893611908
498,1.6282851e-07,119518.48,15.203567,22.94308212623729,0.0,16.494513,1177318334.619629,1177318336.619629,0.22949678,2983278,15.94729,1177318334.6206057,1177318336.6206057,0.22949678,1765873,45.94253,28.824533,74.76706999999999,31.50969932559748,0.6274041,-0.12879694,-0.12879694,26.4,130506,53.00642013549805,28.40119934082031,1177318336.63077,0.0110268797725439,0.6865832805633545,677.706787109375,0.5923287868499756,3.8603699207305913,0.5873671770095825,5.199118137359619,1.1437540054321291
504,3.25657e-07,59759.24,10.469607,12.459257546807075,0.0,8.139610000000001,1177322625.4433596,1177322627.4433596,0.25990343,515083,9.432913,1177322625.446289,1177322627.446289,0.25990343,306466,60.487797,20.88619,81.373985,30.11751117566908,0.34529594,-0.22023608,-0.22023608,26.0,136523,32.63864898681641,48.33993911743164,1177322627.4216957,0.1485677063465118,0.1757321953773498,1503.8780517578125,2.3880860805511475,2.7234349250793457,1.9339920282363887,1.624917984008789,-0.3493857979774475
509,1.6282851e-07,119518.48,22.858015,55.30341536868711,0.0,36.289333,1177323723.2617188,1177323725.2617188,0.1665172999999999,2616439,41.731907,1177323723.255371,1177323725.255371,0.1665172999999999,1550180,65.23825,26.469757,91.70801,35.47071199811764,0.40573984,-0.42396656,-0.42396656,26.1,134943,49.50482177734375,48.59894180297852,1177323725.2442892,0.4828653037548065,0.0831773728132247,117.67269897460938,1.848698973655701,3.181514978408813,4.263949871063232,5.449674129486084,-1.2967790365219116
510,0.057172824,0.3305633,8.696953,9.281031120203362,0.0,5.600928,1177327531.7265625,1177327533.7265625,0.25990343,515030,7.4004827,1177327531.7246096,1177327533.7246096,0.25990343,306316,60.487797,20.88619,81.373985,30.11751117566908,0.34529594,-0.22023608,-0.22023608,26.0,136523,26.08699035644531,63.23342895507813,1177327533.701796,0.1541783958673477,0.1702961027622223,1723.7080078125,2.606266975402832,5.42897891998291,2.672225952148437,2.435817003250122,-1.10840904712677
515,0.09670429,0.19134712,8.6314335,9.08652140662851,0.0,6.3397446,1177328527.3256836,1177328529.3256836,0.28032878,1024378,6.509417,1177328527.3222654,1177328529.3222654,0.28032878,606580,44.961548,18.016947,62.97849300000001,24.281472204283155,0.40071902,-0.9242848,-0.9242848,25.7,130102,55.40922164916992,42.28450012207031,1177328529.3352373,0.4447239935398102,0.7270616888999939,1231.906005859375,1.895251989364624,5.137199878692627,1.099992036819458,5.883379936218263,0.6972019076347351
518,1.6282851e-07,119518.48,13.235853,17.797152223820078,0.0,12.127168,1177331533.3266602,1177331535.3266602,0.26200452,1151082,13.02576,1177331533.3295898,1177331535.3295898,0.26200452,682403,46.108643,27.862976,73.97162,31.00793742561757,0.60428965,-0.7718079999999999,-0.7718079999999999,26.4,130481,40.92953109741211,46.36714172363281,1177331535.3445077,0.7105365991592407,0.1322443038225174,706.3394165039062,1.6257450580596924,2.2958359718322754,3.116127014160156,4.9186978340148935,0.8199387192726135
521,7.652911000000001e-06,2542.9463,9.735114,11.431394214173856,0.0,7.2998557,1177332127.8046875,1177332129.8046875,0.26041138,727407,8.797095,1177332127.8110352,1177332129.8110352,0.26041138,430377,50.53126,17.000395,67.531654,24.803330962571582,0.3364332,-0.94498813,-0.94498813,25.5,130294,45.4793701171875,47.252220153808594,1177332129.7882073,0.2300821989774704,0.7381510138511658,1491.4320068359375,0.6643620729446411,0.2521466016769409,3.6250619888305664,2.567400932312012,-0.0550736784934997
523,1.6282851e-07,119518.48,32.254356,69.89515509094329,0.0,37.78973,1177332633.3764648,1177332635.3764648,0.33228958,1880801,58.798546,1177332633.3725586,1177332635.3725586,0.33228958,1113815,44.495125,31.064589,75.559715,32.261812342905785,0.69815713,0.94574976,0.94574976,27.2,130649,46.70806884765625,30.8927001953125,1177332635.383331,0.2744553983211517,0.8821908235549927,178.57440185546875,1.2572799921035769,0.0276785790920257,1.7021490335464478,6.191610813140869,0.6598750948905945
527,1.6282851e-07,119518.48,14.473426000000002,18.57531624808837,0.0,12.12794,1177371135.8710938,1177371137.8710938,0.36600092,79251,14.069664,1177371135.875,1177371137.875,0.36600092,46778,43.633156,18.561682,62.19484,24.339379411516727,0.42540315,-0.5924149000000001,-0.5924149000000001,25.9,129963,24.883230209350582,40.69881057739258,1177371137.8763266,0.238030806183815,0.233485996723175,317.4953918457031,2.0094211101531982,3.631701946258545,4.194314002990724,0.7505478858947754,-0.1613931953907013
529,0.93795043,0.0070008147,8.207767500000001,8.753612267377024,0.0,6.4301434,1177374236.3730466,1177374238.3730466,0.26041138,727367,5.9396114,1177374236.3808596,1177374238.3808596,0.26041138,430405,50.53126,17.000395,67.531654,24.803330962571582,0.3364332,-0.94498813,-0.94498813,25.5,130294,67.69033813476561,12.366649627685549,1177374238.3823614,0.50590980052948,0.1440200954675674,658.8198852539062,0.4017089009284973,0.8365358710289001,0.8919448256492615,0.8450422286987305,0.3500078022480011
534,1.6282851e-07,119518.48,12.234165,17.085912530086592,0.0,12.535153,1177378539.7685547,1177378541.7685547,0.26200452,1150893,11.610269,1177378539.7729492,1177378541.7729492,0.26200452,682583,46.108643,27.862976,73.97162,31.00793742561757,0.60428965,-0.7718079999999999,-0.7718079999999999,26.4,130481,46.71866989135742,39.72563934326172,1177378541.783642,0.1572884023189544,0.4955730140209198,648.269287109375,1.1650689840316772,4.79056978225708,4.8405070304870605,1.944308042526245,1.1668829917907717
537,7.3272568e-06,2655.966,9.735295,11.798330754430546,0.0,6.6048837,1177380230.1645508,1177380232.1645508,0.34228674,757209,9.776304,1177380230.1557617,1177380232.1557617,0.34228674,448286,49.9906,28.775326,78.76593000000001,32.770078753828784,0.57561475,0.97955287,0.97955287,27.6,134431,32.637779235839844,51.498329162597656,1177380232.1536863,0.5653380751609802,0.8357930779457092,1775.2979736328125,0.1434182971715927,5.817278861999513,4.820271015167236,3.2051150798797607,-0.7003887295722961
558,3.25657e-07,59759.24,10.516692,11.838027363317805,0.0,7.5256853,1177391436.7006836,1177391438.7006836,0.42601183,72469,9.137995,1177391436.7021484,1177391438.7021484,0.42601183,42717,47.617546,16.213593,63.831140000000005,23.527795722523127,0.34049618,-0.5697733,-0.5697733,25.8,138372,29.808629989624023,41.48373031616211,1177391438.720364,0.0137356100603938,0.2033946961164474,1551.1099853515625,2.4987289905548096,4.4748802185058585,4.8828959465026855,3.049756050109864,0.6887121796607971
561,1.6282851e-07,119518.48,13.093258,17.24917928614243,0.0,10.212797,1177395838.9057617,1177395840.9057617,0.29816392,2570836,13.900826,1177395838.9106443,1177395840.9106443,0.29816392,1523333,74.356346,6.2953453,80.65169,16.629525684227467,0.08466453,-0.97804624,-0.97804624,23.7,178301,66.44329833984375,17.766239166259766,1177395840.9040997,0.8455973267555237,0.6331217885017395,223.1490020751953,0.8909894227981567,4.342850208282472,6.175896167755128,0.4926070868968964,0.6211981773376465
566,1.6282851e-07,119518.48,15.811165,22.11121837657529,0.0,14.606395,1177397828.508789,1177397830.508789,0.33228958,1880734,16.599976,1177397828.5112305,1177397830.5112305,0.33228958,1113657,44.495125,31.064589,75.559715,32.261812342905785,0.69815713,0.94574976,0.94574976,27.2,130649,37.40243148803711,35.374629974365234,1177397830.49014,0.4400308132171631,0.4372205138206482,482.8305969238281,1.993033051490784,5.563423156738281,0.4501290023326874,1.84783399105072,-0.8297712802886963
570,1.6282851e-07,119518.48,13.748263,20.654439343653998,0.0,12.399051,1177398732.0605466,1177398734.0605466,0.29816392,2570707,16.518759,1177398732.0654294,1177398734.0654294,0.29816392,1523449,74.356346,6.2953453,80.65169,16.629525684227467,0.08466453,-0.97804624,-0.97804624,23.7,178301,34.62425994873047,51.90869140625,1177398734.055998,0.8758683800697327,0.7776808738708496,637.4044189453125,0.3882144093513489,3.255570888519287,4.181832790374757,2.0655989646911617,-0.5941212773323059
576,3.25657e-07,59759.24,10.5303955,14.127943393472668,0.0,10.299232,1177400734.6269534,1177400736.6269534,0.16193812,1167792,9.670812,1177400734.6254883,1177400736.6254883,0.16193812,692371,63.229652,21.310553,84.54021,31.066808768593145,0.33703417,-0.90298134,-0.90298134,25.7,149382,62.37886047363281,30.56988906860352,1177400736.6417608,0.715576171875,0.944539189338684,1047.073974609375,0.6039260029792786,2.6823511123657227,3.320485115051269,4.703151226043701,0.9569299817085266
579,1.6282851e-07,119518.48,30.66078,76.55186519078555,0.0,47.535763,1177401819.517578,1177401821.517578,0.21065892,1339280,60.004494,1177401819.5161133,1177401821.5161133,0.21065892,794651,68.23524,10.714262,78.9495,21.82291216742607,0.15701948,-0.9839851,-0.9839851,24.6,205160,16.360969543457028,75.69699096679688,1177401821.5345669,0.0602468512952327,0.7540413141250609,132.0885009765625,0.6367589235305786,3.5803649425506587,1.3604949712753296,4.051025867462158,0.3965249955654144
580,1.6282851e-07,119518.48,37.222694,95.05682547025488,0.0,61.48413000000001,1177402339.331543,1177402341.331543,0.27606782,540306,72.49484,1177402339.3320312,1177402341.3320312,0.27606782,321879,48.824013,33.106705,81.93072,34.86906513618522,0.6780824000000001,0.762825,0.762825,27.1,137683,53.81159973144531,33.76813125610352,1177402341.3043745,0.3030614852905273,0.720041811466217,300.8924865722656,2.754338026046753,2.661170959472656,4.327349185943604,0.8773667216300964,-0.5699374079704285
585,1.6282851e-07,119518.48,30.12028,44.21199069315115,0.0,19.005428,1177409727.2827148,1177409729.2827148,0.45093897,1898518,39.91859,1177409727.290527,1177409729.290527,0.45093897,1124267,34.91372,19.597359,54.511078000000005,22.58495553374824,0.56130826,-0.29744318,-0.29744318,26.1,131237,18.10946083068848,32.47874069213867,1177409729.272794,0.5083792209625244,0.804090678691864,166.5402069091797,0.6862261891365051,1.932832956314087,0.1408720016479492,2.4575750827789307,-0.2247934937477112
592,1.6282851e-07,119518.48,48.23913,71.86598662922852,0.0,40.100735,1177413125.5317383,1177413127.5317383,0.38802,1840233,59.637665000000005,1177413125.536621,1177413127.536621,0.38802,1089844,37.122192,28.933302,66.0555,28.486374553019782,0.77940714,0.9389407,0.9389407,27.0,150386,35.82664108276367,29.51936912536621,1177413127.5106142,0.0461651794612407,0.5916051864624023,205.5299072265625,2.293299913406372,3.768193006515503,2.3426430225372314,2.312386989593506,-0.4458437860012054
598,0.0006774627,28.716597,9.211446,10.004687433214942,0.0,7.43008,1177416326.0493164,1177416328.0493164,0.42128843,2721145,6.699827,1177416326.0541992,1177416328.0541992,0.42128843,1612081,48.865307,20.661549,69.526855,27.168620176860284,0.42282653,0.34436598,0.34436598,26.7,134709,22.934600830078125,44.72731018066406,1177416328.062993,0.2955087125301361,0.3154898881912231,1714.2939453125,3.067790031433105,3.564728021621704,5.970776081085205,4.464893817901611,1.3461079597473145
604,1.6282851e-07,119518.48,21.392956,33.62782330743686,0.0,16.701805,1177417918.8813474,1177417920.8813474,0.30790108,283602,29.186987,1177417918.8896484,1177417920.8896484,0.30790108,169098,59.670868000000006,27.201113,86.87198000000001,34.54884002191769,0.45585248,0.8435154,0.8435154,27.2,130582,48.2135009765625,45.0562515258789,1177417920.8708286,0.7662193179130554,0.9677817821502686,340.6856994628906,1.5628830194473269,3.5084500312805176,1.839020013809204,2.691894054412842,0.2934485971927643
608,1.6282851e-07,119518.48,20.041225,27.99354876124558,0.0,14.661325,1177435437.8188474,1177435439.8188474,0.4130729999999999,3249381,23.847103,1177435437.8237305,1177435439.8237305,0.4130729999999999,1925065,48.66901,19.60384,68.27285,26.357644098211,0.40279922,0.42603123,0.42603123,26.4,132092,24.107160568237305,38.87340927124024,1177435439.8125925,0.2505734860897064,0.0002349340065848,211.84649658203125,2.459135055541992,3.912214994430542,1.5548800230026243,3.2656149864196777,0.6581668257713318
611,1.6282851e-07,119518.48,29.098509000000004,42.05791319293814,0.0,23.962584,1177436716.3466794,1177436718.3466794,0.36891234,1675768,34.563892,1177436716.3452148,1177436718.3452148,0.36891234,992887,50.279990000000005,25.33735,75.61734,30.71634643272768,0.50392514,0.3846595999999999,0.3846595999999999,27.0,130134,19.50414085388184,58.44141006469727,1177436718.3554506,0.1404950022697448,0.4988937973976135,232.1750030517578,1.1188809871673584,4.384370803833009,4.485424995422363,0.0776571631431579,-0.0878450721502304
613,1.0,0.000329727,7.734297,8.352545674456561,0.0,6.251267400000001,1177437219.8789062,1177437221.8789062,0.41902584,161543,5.5395555,1177437219.8789062,1177437221.8789062,0.41902584,96916,47.88748,22.281849,70.16933,28.03331568364135,0.4652959,0.698983,0.698983,27.0,130156,30.01641082763672,36.87678909301758,1177437221.861128,0.6896051168441772,0.3653219938278198,2011.1610107421875,2.866864919662476,3.962713003158569,5.246490001678467,3.1063029766082764,0.1310096979141235
619,1.6282851e-07,119518.48,25.56401,141.537639403482,0.0,89.4833,1177440937.9379883,1177440939.9379883,0.4113122999999999,1969577,109.66149,1177440937.9365234,1177440939.9365234,0.4113122999999999,1166215,30.93601,20.591702,51.52771,21.881936413075422,0.6656224000000001,-0.99732435,-0.99732435,25.9,130062,35.88970947265625,31.21260070800781,1177440939.954222,0.7344012260437012,0.3900786936283112,106.8843994140625,2.3219540119171143,6.036807060241699,5.763967990875244,0.8132904767990112,0.5832406282424927
620,1.6282851e-07,119518.48,12.25123,14.86675649817202,0.0,10.081918,1177441234.8051758,1177441236.8051758,0.36891234,1675686,10.925904,1177441234.8046875,1177441236.8046875,0.36891234,992976,50.279990000000005,25.33735,75.61734,30.71634643272768,0.50392514,0.3846595999999999,0.3846595999999999,27.0,130134,45.61679077148438,36.08853912353516,1177441236.8224285,0.8716868758201599,0.565406084060669,1271.988037109375,1.2203789949417114,4.3000569343566895,1.4452879428863523,0.6389387845993042,0.5715696215629578
621,1.6282851e-07,119518.48,12.130268,15.470699028563844,0.0,8.141734,1177442228.614746,1177442230.614746,0.3506425999999999,2779446,13.1550255,1177442228.6201172,1177442230.6201172,0.3506425999999999,1647064,47.94449,16.22559,64.170074,23.61005478279659,0.3384244999999999,-0.9214889,-0.9214889,25.6,134036,50.32431030273438,22.84697914123535,1177442230.6046925,0.0030696201138198,0.9969397187232972,663.2307739257812,2.5424959659576416,3.842622995376587,0.1519062966108322,3.8723878860473633,0.3050481081008911
626,1.6282851e-07,119518.48,18.001923,24.74547429353949,0.0,19.279432,1177444229.2021484,1177444231.2021484,0.42601183,72347,15.51264,1177444229.1938474,1177444231.1938474,0.42601183,42537,47.617546,16.213593,63.831140000000005,23.527795722523127,0.34049618,-0.5697733,-0.5697733,25.8,138372,15.017339706420898,53.26264953613281,1177444231.1881833,0.6175891757011414,0.048926580697298,279.46560668945307,2.410856008529663,1.79400897026062,2.666750907897949,1.9421219825744631,-1.0425699949264526
627,3.25657e-07,59759.24,10.761042,15.367428818275,0.0,12.816845,1177444816.267578,1177444818.267578,0.22325423,3153417,8.478582000000001,1177444816.2729492,1177444818.2729492,0.22325423,1868005,58.981403,13.675294,72.6567,23.536177576421306,0.23185772,-0.9711684000000002,-0.9711684000000002,25.1,392261,47.148658752441406,42.711910247802734,1177444818.2815194,0.4611085951328278,0.835885226726532,464.4323120117188,1.9648339748382568,2.0652530193328857,0.1113319024443626,5.684335231781006,1.362740993499756
632,1.6282851e-07,119518.48,39.37066,102.5476884953308,0.0,67.40123,1177522318.0942383,1177522320.0942383,0.3203833,248880,77.28585,1177522318.09375,1177522320.09375,0.3203833,148862,36.003372,33.69675,69.70012,30.31880039451001,0.9359332,0.1221779,0.1221779,26.7,138006,46.51921844482422,19.3868408203125,1177522320.1072972,0.2072023004293441,0.0194936897605657,118.53150177001952,0.7201697826385498,0.7623978853225708,2.82634711265564,0.7711914181709291,0.966042697429657
635,1.6282851e-07,119518.48,12.005985,16.164900717918965,0.0,12.670976,1177525216.9370117,1177525218.9370117,0.2896747,810521,10.037449,1177525216.942871,1177525218.942871,0.2896747,479652,66.62703,8.275209,74.90224,18.61910095336629,0.12420198,-0.9963915,-0.9963915,24.2,178364,13.528050422668455,66.97322082519531,1177525218.9540813,0.994181990623474,0.8881437182426453,329.6310119628906,0.7827144861221313,0.110682800412178,5.668338775634767,5.92780876159668,0.4159401953220368
637,0.0001660713,117.17497,9.373017,10.277918726980964,0.0,6.608851,1177527635.0507812,1177527637.0507812,0.41902584,162010,7.871385000000001,1177527635.0566404,1177527637.0566404,0.41902584,96692,47.88748,22.281849,70.16933,28.03331568364135,0.4652959,0.698983,0.698983,27.0,130156,37.33005142211914,21.913780212402344,1177527637.057149,0.3621166944503784,0.0420282483100891,1103.89599609375,0.4037361145019531,4.878763198852539,2.2337069511413574,3.9408459663391113,1.2971429824829102
638,1.6282851e-07,119518.48,22.254448,32.45037499889141,0.0,24.406574,1177528325.8823242,1177528327.8823242,0.3203833,248955,21.385649,1177528325.8735352,1177528327.8735352,0.3203833,148663,36.003372,33.69675,69.70012,30.31880039451001,0.9359332,0.1221779,0.1221779,26.7,138006,26.74196052551269,46.1097412109375,1177528327.866225,0.3734940886497497,0.0340626016259193,297.6211853027344,0.8223490715026855,2.190140008926392,1.5532519817352295,1.8495639562606807,-0.9515349268913268
650,1.6282851e-07,119518.48,17.695616,29.867520906503906,0.0,25.571388,1177532820.5029294,1177532822.5029294,0.28959274,2988833,15.432852,1177532820.4990234,1177532822.4990234,0.28959274,1768912,92.95875,21.264427,114.223175,36.81421349003331,0.22875123,0.7305468,0.7305468,26.6,330962,80.43731689453125,16.136249542236328,1177532822.509148,0.3419266045093536,0.7877522706985474,109.72579956054688,1.5606540441513062,5.384519100189209,4.054369926452637,1.864668011665344,0.7250006198883057
652,1.6282851e-07,119518.48,16.595879,23.93397355601683,0.0,17.028353,1177534617.6879883,1177534619.6879883,0.34020433,3192012,16.818748,1177534617.6889648,1177534619.6889648,0.34020433,1891290,32.56361,23.35417,55.917778000000006,23.941326201527,0.71718615,-0.88616705,-0.88616705,26.1,130256,27.49625968933105,44.56650161743164,1177534619.7019355,0.5848360061645508,0.6546533703804016,449.2019958496094,1.1076630353927612,6.155850887298584,5.582447052001953,1.66424298286438,1.222506046295166
662,1.6282838e-06,11951.848,9.898711,11.647658294147972,0.0,7.483297,1177538624.6704102,1177538626.6704102,0.25007278,3207348,8.925705,1177538624.665527,1177538626.665527,0.25007278,1899865,57.340366,32.733395,90.07376,37.42408978851702,0.5708613,0.56660503,0.56660503,27.0,130744,52.53709030151367,28.84605026245117,1177538626.678794,0.012614170089364,0.8671454787254333,1777.3050537109375,0.5093321204185486,1.548625946044922,5.318527221679688,2.204360008239746,0.6101630926132202
663,1.0,0.00014008555,7.538302000000001,7.93691385422296,0.0,5.6394606,1177538725.1118164,1177538727.1118164,0.1665172999999999,2616454,5.584898,1177538725.118164,1177538727.118164,0.1665172999999999,1550137,65.23825,26.469757,91.70801,35.47071199811764,0.40573984,-0.42396656,-0.42396656,26.1,134943,24.03408050537109,60.28813934326172,1177538727.1266286,0.1496282964944839,0.4304190874099731,1453.800048828125,2.339488983154297,0.1947448998689651,0.0433321595191955,0.3526537120342254,0.8073698282241821
664,1.6282851e-07,119518.48,11.537519,15.879650991093632,0.0,8.09405,1177539431.59375,1177539433.59375,0.21065892,1339431,13.661979,1177539431.5864258,1177539433.5864258,0.21065892,794514,68.23524,10.714262,78.9495,21.82291216742607,0.15701948,-0.9839851,-0.9839851,24.6,205160,30.922990798950195,59.01610946655274,1177539433.602091,0.9572908878326416,0.5528150796890259,477.9251098632813,2.027677059173584,5.505547046661377,6.19468879699707,2.2372689247131348,-0.0138566801324486
665,1.6282851e-07,119518.48,12.546839,16.944503098524255,0.0,9.902313,1177539532.7783206,1177539534.7783206,0.33323953,2729301,13.749923,1177539532.786621,1177539534.786621,0.33323953,1617414,52.762814,11.385765,64.148575,20.21979235393117,0.21579146,-0.9947695,-0.9947695,24.9,372990,56.65195846557617,19.437889099121094,1177539534.7752714,0.8647171854972839,0.6779711842536926,510.4866943359375,2.8877348899841317,3.760787010192871,3.157862901687622,5.218451023101807,0.501606822013855
670,1.6282851e-07,119518.48,17.06515,24.69321154054849,0.0,15.905329,1177541128.1791992,1177541130.1791992,0.31431112,1724206,18.888494,1177541128.1762695,1177541130.1762695,0.31431112,1022108,96.47676,12.322557000000002,108.79932,27.399895371587395,0.12772566,0.14439538,0.14439538,25.2,277285,75.02261352539062,19.502689361572266,1177541130.190491,0.0510499998927116,0.9428210854530334,522.4304809570311,0.3449496030807495,0.3008497953414917,1.3209789991378784,2.8193249702453613,0.7597671747207642
